Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,user_review_count,product_review_count,vader_score,vader_sentiment,bert_sentiment,emotion,sarcasm,comprehend_sentiment
135867,B000GINU0S,A3FY3H6F4249E0,Kathy W,0,0,5,1270252800,Smooth and Flowery/Fruity,"The blends on the Chanakara (Chakra) teas are flavorful and quite different in taste from other teas I have found.  They are full-bodied teas from Stash and Stash makes good teas.  I have been a drinker of high quality teas all my life.  I find this tea very smooth and flavorful, with a flowery taste, almost a fruity blend.  You can definitely taste the chamomile. The other flavors just blend in.  Chamomile is very soothing, especially to the throat.  Many people drink chamomile teas before bedtime, to calm them.<br /><br />This caffeine free herbal tea is said to balance, tune, and energize. (It must mean the chakras, because it is calming.)  It is called ""White Lotus"".  Made of 100 % natural ingredients, they are listed in the following order: chamomile flowers, chrysanthemum flowers, lotus leaf, linden flowers, and natural lotus flavor.<br /><br />As with other Stash teas, each bag is individually sealed in a foil pouch to protect its delicate flavor.<br /><br />This tea honors the 7th Chakra (energy center of the body), which is the Crown Chakra (top center of the head).<br /><br />If you want to sweeten it, may I suggest natural sweeteners such as: Agave Cactus Nectar (in food stores--natural food isle) or natural brown sugar (in sugar isle).",positive,127,29,0.9899,positive,positive,joy,normal,POSITIVE
566514,B0001XIZKI,AMN0SHEV0WF68,Mr. Frostee,1,1,5,1301875200,Wonderful stuff,Great rice.  It's too bad I can't find it in stores any more.  So glad that Amazon carries it.  Almost time to stock up again!,positive,1,7,0.7947,positive,negative,joy,de,MIXED
180640,B000CQBZQK,AN627LNLCCBUE,Corshi,0,2,1,1156377600,No thanks!,"I bought a 10 pack sampler directly from Stash of the Decaf Vanilla Chai Tea, and I am glad that's all I bought!  This is not real vanilla flavor; it has very strong notes of chemicals and artificial flavors.  I tried this tea chilled with milk and sugar, and it has the same qualities of brewed potpourri. I'm not sure who could like this tea.  A much better tea is Stash's Organic Black and Green Chai tea, or Green Chai tea by the same company.  At least try the sample pack before buying 120 bags of this.",negative,13,119,0.884,positive,negative,joy,de,NEGATIVE
208732,B003C5TCYU,A2B6M17AV2QVF2,"serious ly ""seriously""",0,0,5,1323561600,a great dog food,My dog has food issues. Nothing stayed down or she became uninterested halfway through the bag.  so far natural balance is the only dog food she has consistently ate without problems. good job Natural.,positive,1,41,0.6286,positive,positive,neutral,de,POSITIVE
37572,B001FA1LVG,A36E68YOWHTIDN,Jessica,0,0,2,1348876800,"I love most kashi, but would skip these.","I love most of the kashi products but I've now tried these and the cherry vanilla bars...the texture is a little off putting to me, almost like mushy graham cracker but with a less appealing taste (than graham) the fruit filling is almost bitter tasting to me (and yes these do have a lower sugar count, but I still don't want to eat bitter fruit) On a more important note, my boyfriend had one of these every day for about 5 days when he connected that they were giving him an upset stomach) now that could be an individual problem, perhaps something in them he is slightly allergic to, but he hasn't mentioned any of the other kashi products disturbing him. That being said, if you have a lot of food allergies I'd probably stay away from these, they aren't especially tasty and really they don't serve that much nutritional purpose anyhow...you'd be better served to eat some real strawberries.",negative,27,25,-0.7433,negative,negative,disgust,de,MIXED
492756,B000IW71BQ,A3VWF0JM98VH2D,"C. Kimmick ""Padgie""",2,2,5,1164672000,Dried Bonito flakes,"MY cats Love this treat.  It is low in fat/high in protein so my Maine Coon, Mowgli who is already 17 pounds, does not gain any extra weight and can still have as much as he wants!!!! I also have a kitten rescue and cattery and it is a wonderful treat to use in socializing those timid kittens.  None of them can resist it.  I cannot keep enough of this great snack in the house!!!!!!!",positive,1,72,0.9595,positive,positive,joy,normal,POSITIVE
468546,B000E1BLOY,A2SNZ2A5AHJUV6,Mom,1,1,5,1196985600,Butterscotch Pudding,"I've been looking for cook and serve butterscotch pudding for months in local grocery stores, and it's disappeared from the shelves.  Just for fun, I checked Amazon...found it...and had it on the shelf at home in less than a week!  Thanks Amazon!!",positive,1,13,0.783,positive,negative,surprise,de,POSITIVE
342848,B000ET4SM8,A1F0TERGQZ746P,"Lori E. ""Lori""",0,0,5,1351209600,Homemade Vanilla Extract,"I have always bought my pure vanilla extract in Mexico, but got a tip from one of my clients that it was crazy not to make my own. I bought two bags of vanilla beans, slit them down the middle, scraped out the ""caviar,"" cut the beans into fourths, crammed them down into the bottom of a dark wine bottle, followed by the ""caviar"" and followed it up by pouring a really nice vodka - in my case, Finlandia, which I got in the duty-free store on my last cruise on Holland America Line - and corked the bottle and shook it every day for a week. The instructions are to now shake it once a week for the next six months. I am now at the end of the second week and the fragrance of the vanilla is absolutely intoxicating. You can't help but open it up every once in a while. It is getting darler and darker by the day and supposedly, making your own big bottle of vanilla extract will last ten years. What a great tip my client gave me and I'm forever grateful to her AND to J. R. Mushrooms for providing such heavenly vanilla beans. It'll be hard not to Dan some behind my ears'",positive,1,176,0.8861,positive,negative,neutral,de,MIXED
37419,B000FBO9LK,A1RC8J259UP7S9,A. Sorkin,1,1,2,1291593600,Arrived melted/stuck together,The title says it.  Some of the cookies arrived with the chocolate melted.  Others were stuck together or had the wafer separated and stuck to the chocolate top of the cookie below.  It appears that the box was a little overheated and banged around somewhere along the way here.  It was 65F here when the package was delivered.,negative,14,60,-0.296,negative,negative,neutral,de,NEGATIVE
504487,B007I7YZJK,A70NFM6KHU24F,Trevor Burnham,4,7,1,1337299200,Don't be fooled,"There's a stark disconnect between the front of the product's packaging (which promises ""Iced Green Tea"" with honey and natural fruit flavors) and the actual product. Lipton could conceivably have marketed convenient packets of gunpowder green tea, with its characteristic bitterness subtly curbed by tiny amounts of honey and fruit oils. Such a product might have been a hit with the health-obsessed, ingredient-conscious crowd that already enjoys unsweetened tea. Instead, they decided to go for a more mainstream audience: people who crave sweet-as-soda beverages, but want to feel good about what they're drinking.<br /><br />The result is a product that's almost indistinguishable from <a href=""http://www.amazon.com/gp/product/B001EQ5DHE"">Sugar Free Kool-Aid</a>, but will likely be brought to market at a much higher price point based on its supposed healthfulness. The Lipton Stix packaging brags that (unlike Kool-Aid) it's got ""no aspartame""--because it uses the artificial sweetener sucralose (aka Splenda) instead. Yes, green tea powder is the third ingredient (after honey granules and citric acid)--but to give you an idea of how much tea there is in this ""tea mix,"" a chart on the side brags about Lipton Stix containing 60mg of flavonoids per serving, comparing favorably to cranberry juice and orange juice. This is an extremely selective comparison. Most pertinently, a cup of tea typically contains anywhere from 200mg to 1000mg of flavonoids, depending on the variety, density, and brewing process.<br /><br />Now, it's one thing to emphasize a product's naturalness (""natural flavors,"" ""made with real ingredients,"" ""tea & honey,"" ""real fruit flavors"") without mentioning the artificial sweetener anywhere other than the ingredient list. But there's one claim that I believe to be overtly deceptive: ""sweetened with honey."" Let's examine that. Honey is listed in the ingredients as ""Honey granules (sugar, honey),"" which means that there's actually at least as much sugar as honey in the product. A half-packet serving has ~1g of sugars, so even under the generous assumption that there's as much honey as pure sugar, there's only about half a gram of honey per serving. Is it conceivable that you could detect half a gram of honey in 8oz of water? Certainly not if you add enough sucralose to make that 8oz of water taste as sweet as fruit juice (~25g of sugars).<br /><br />So to summarize: At best, honey accounts for 1/50th of the sweetness in Lipton Stix that the sucralose provides. Shame on you, Lipton.",negative,26,360,0.9914,positive,negative,neutral,de,NEGATIVE
206065,B000EDK5LM,A1V15VGA21VPEN,TK,0,0,5,1337904000,great for making seitan!,This is a good product (though I haven't yet seen bad gluten...). I use it mostly for seitan and sometimes in baking. I only wish there was an organic version available.,positive,8,29,0.8151,positive,positive,neutral,de,MIXED
87116,B001PMDYZA,A2IUB939P66JL0,doris w. guttentag,0,1,1,1306195200,"""Don't give me that again"" Louie  the Boston Terrier","We bought a carton of Paul Newman's brand because of the raves your on your website. Louie, who will eat almost anything, turned away from this meal in disgust. We gave away the rest of the cans.",negative,10,91,-0.5994,negative,negative,disgust,de,NEGATIVE
430698,B000EDG3UE,A2FRFAQCWZJT3Q,"B. Davis ""The Happy Hermit""",1,1,5,1301875200,Love this stuff,"I was hooked on quinoa a couple of years ago, then migrated to the Lundberg brown rice blends for a change and stayed with them.  Someone gave me a bag of quinoa at Christmas and after preparing it I became hooked on it again.  I discovered that quinoa has twice the protein and fiber than the whole grain rice blends for around the same calories.  Also quinoa cooks in fifteen minutes as opposed to fifty minutes for the rice blends, making it a better option for the summer months.  I tried the microwave directions on the bag, attempting to cut down on electricity use and to lessen the heat in the kitchen, but it did not turn out as good as pot-prepared.  In conclusion - I'm currently doing both quinoa and rice blends, one batch of each per week, and the variety keeps things interesting.",positive,156,114,0.8316,positive,negative,neutral,de,MIXED
138066,B000HHO9EE,A25JQXQ6RTI4Q1,"J. GRISSOM ""Hiker Jeff""",2,3,5,1307145600,Great Dog Shocker,Our 7 pound mutt and our 70 pound weimaraner both received a shock from this on the first day it was plugged in.  That's all it took to keep them out of an area where I've been trying to grow grass for two years.  I haven't even had it plugged in for a month and they still won't go near the wires.  Does what it's supposed to.,positive,1,48,-0.3818,negative,negative,surprise,normal,NEGATIVE
259451,B000H7LVKY,A24CJ2PQ1ISAEZ,"Big Orange Fan ""Hank""",0,0,5,1269302400,"Excellent Product, Excellent Price","We gave these a try based on the overwhelmingly positive reviews.  The sweet tartness is every bit as good as others have described.  To appreciate what a great deal this 4 pound box is, compare the price with what you would normally pay for the much smaller packages typically found in grocery stores or health food co-ops.  This is definitely one of those instances where buying in quantity is a much cheaper option.  We plan to order more of these cherries and will try other dried fruit from Traverse Bay as well.",positive,1,320,0.9595,positive,positive,joy,normal,POSITIVE
313493,B000FELX2U,A11KGMYC6T57J5,christi fieselman,0,0,5,1178928000,licorice,"These are great! when you buy them by the box they are not expensive and they are all natural, if you like licorice I would say try these, you will love them.",positive,1,31,0.9273,positive,positive,joy,normal,POSITIVE
